id,title,description,category,brand,price,text
10790913," ""Apple 21.5"" 2.7GHz Intel Quad-Core i5 iMac Desktop Computer""@en Computer - Z0M500063 Abt""@en",,Computers_and_Accessories,"""Apple""@en",," ""Apple 21.5"" 2.7GHz Intel Quad-Core i5 iMac Desktop Computer""@en Computer - Z0M500063 Abt""@en "
16379874," ""DH0072BALWL HP 72-GB 3G 15K 2.5 DP SAS"", ""Null"" ""New DH0072BALWL SAS 10 Pack Wholesale Price DH0072BALWL-10Pack""","""Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418371-B21
Spare Part# 418398-001
Assembly Part# 504064-002
Model# DH0072BALWL"" ",Computers_and_Accessories,"""HP Enterprise""",," ""DH0072BALWL HP 72-GB 3G 15K 2.5 DP SAS"", ""Null"" ""New DH0072BALWL SAS 10 Pack Wholesale Price DH0072BALWL-10Pack"" ""Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418371-B21
Spare Part# 418398-001
Assembly Part# 504064-002
Model# DH0072BALWL"" "
16231540," ""430169-002 HP 72-GB 3G 15K 2.5 DP SAS"", ""Null"" Price 430169-002-10Pack"" ""New 430169-002 SAS 10 Pack Wholesale","""Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418371-B21
Spare Part# 418398-001
Assembly Part# 430169-002
Model# DH072BB978"" ",Computers_and_Accessories,"""HP Enterprise""",," ""430169-002 HP 72-GB 3G 15K 2.5 DP SAS"", ""Null"" Price 430169-002-10Pack"" ""New 430169-002 SAS 10 Pack Wholesale ""Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418371-B21
Spare Part# 418398-001
Assembly Part# 430169-002
Model# DH072BB978"" "
1486169," ""Seagate Desktop 2TB 3.5-Inch HDD SATA 6Gb/s 64MB Cache Internal Bare Drive (ST2000DM001)""@en-US ""Data Storage - Page 6 | Laptops Outlet Direct""@en-US","""By now the world knows that Seagate Barracuda 7200 drives, from the world's premier storage provider, deliver years of reliable service and high performance. The ideal choice for workstations, desktop RAID, gaming PCs, high-end PCs, mainstream PCs and USB/FireWire/eSATA external storage. After years of pioneering research at Seagate, perpendicular recording is now a proven technology. It increases capacity and dependability by storing data vertically, rather than horizontally. And vertically stored data bits mean increased data density which means higher performance to increase productivity. This drive delivers excellent power savings without sacrificing drive or system performance, giving customers the ability to manufacture PC systems and external storage systems that meet energy savings requirements. Seagate hard drives have long been produced with the environment in mind, and not just with low power consumption. With Seagate and the Barracuda drive, our customers can have the best of both worlds, top hard-drive performance and the satisfaction of knowing they are using a high-capacity drive with a very small eco-footprint.""@en-US ",Computers_and_Accessories,"""Seagate""@en-US",," ""Seagate Desktop 2TB 3.5-Inch HDD SATA 6Gb/s 64MB Cache Internal Bare Drive (ST2000DM001)""@en-US ""Data Storage - Page 6 | Laptops Outlet Direct""@en-US ""By now the world knows that Seagate Barracuda 7200 drives, from the world's premier storage provider, deliver years of reliable service and high performance. The ideal choice for workstations, desktop RAID, gaming PCs, high-end PCs, mainstream PCs and USB/FireWire/eSATA external storage. After years of pioneering research at Seagate, perpendicular recording is now a proven technology. It increases capacity and dependability by storing data vertically, rather than horizontally. And vertically stored data bits mean increased data density which means higher performance to increase productivity. This drive delivers excellent power savings without sacrificing drive or system performance, giving customers the ability to manufacture PC systems and external storage systems that meet energy savings requirements. Seagate hard drives have long been produced with the environment in mind, and not just with low power consumption. With Seagate and the Barracuda drive, our customers can have the best of both worlds, top hard-drive performance and the satisfaction of knowing they are using a high-capacity drive with a very small eco-footprint.""@en-US "
15361357," ""431943-003 HP 146-GB 15K 3.5 SP SAS"", ""Null"" Price 431943-003-5Pack"" ""New 431943-003 SAS 5 Pack Wholesale","""Description:5 x 146GB Serial Attached SCSI (SAS) 15K 3.5-inch Single Port Hot-Plug Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 375872-B21
Option Part# 375872-S21
Spare Part# 376595-001
Assembly Part# 443169-002
Assembly Part# 392254-003
Assembly Part# 375698-003
Assembly Part# 431943-003
Assembly Part# 481653-002
Model# DF146A4941
Model# DF146A9845
Model# DF146A8B57
Model# DF146ABAA9
Model# DF146BAFDU"" ",Computers_and_Accessories,"""HP Enterprise""",," ""431943-003 HP 146-GB 15K 3.5 SP SAS"", ""Null"" Price 431943-003-5Pack"" ""New 431943-003 SAS 5 Pack Wholesale ""Description:5 x 146GB Serial Attached SCSI (SAS) 15K 3.5-inch Single Port Hot-Plug Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 375872-B21
Option Part# 375872-S21
Spare Part# 376595-001
Assembly Part# 443169-002
Assembly Part# 392254-003
Assembly Part# 375698-003
Assembly Part# 431943-003
Assembly Part# 481653-002
Model# DF146A4941
Model# DF146A9845
Model# DF146A8B57
Model# DF146ABAA9
Model# DF146BAFDU"" "
5986086," ""Corsair 64GB Flash Survivor Stealth USB3.0 Drive (CMFSS3B-64GB)""@en ""▷ Corsair (CMFS… | OcUK""@en","""The Flash Survivor Stealth USB 3.0 helps keep your files safe. The anodized aircraft-grade aluminum housing is waterproof to 200 meters plus vibration-resistant and shock-resistant.""@en ",Computers_and_Accessories,"""Corsair""@en",," ""Corsair 64GB Flash Survivor Stealth USB3.0 Drive (CMFSS3B-64GB)""@en ""▷ Corsair (CMFS… | OcUK""@en ""The Flash Survivor Stealth USB 3.0 helps keep your files safe. The anodized aircraft-grade aluminum housing is waterproof to 200 meters plus vibration-resistant and shock-resistant.""@en "
11766500," ""AMD FX 4300"" ""Comprar AMD 4300 em PowerPlanetOnline""",,Computers_and_Accessories,"""AMD""",," ""AMD FX 4300"" ""Comprar AMD 4300 em PowerPlanetOnline"" "
16855273," ""Seagate SSHD 5900RPM 3.5"" 4TB SATA 6Gb/s 64MB Cache - OEM (ST4000DX001) Hybrid Drive""@en ""▷ Seagate (S… | OcUK""@en","""4TB Capacity, SATA 6Gb/s Interface, 5900RPM Spin Speed, 64MB Cache, 5 Year Warranty. 8GB MLC NAND""@en ",Computers_and_Accessories,"""Seagate""@en",," ""Seagate SSHD 5900RPM 3.5"" 4TB SATA 6Gb/s 64MB Cache - OEM (ST4000DX001) Hybrid Drive""@en ""▷ Seagate (S… | OcUK""@en ""4TB Capacity, SATA 6Gb/s Interface, 5900RPM Spin Speed, 64MB Cache, 5 Year Warranty. 8GB MLC NAND""@en "
13529834," ""Apple 27"" 2.7GHz Intel Quad-Core i5 iMac Desktop Computer""@en ""Accessories For Apple Computer - Z0M6TBD1 Abt""@en",,Computers_and_Accessories,"""Apple""@en",," ""Apple 27"" 2.7GHz Intel Quad-Core i5 iMac Desktop Computer""@en ""Accessories For Apple Computer - Z0M6TBD1 Abt""@en "
17231749," ""430165-003 HP 146-GB 3G 10K 2.5 DP SAS"", ""Null"" ""New 430165-003 SAS 2 Pack Wholesale Price 430165-003-2Pack""","""Description:2 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS Servers
Genuine HPE serial number and firmware
Genuine HPE Certified Hard Drive
Part Number(s)
Option Part# 418367-B21
Spare Part# 418399-001
Assembly Part# 430165-003
Model# DG146BB976"" ",Computers_and_Accessories,"""HP Enterprise""",," ""430165-003 HP 146-GB 3G 10K 2.5 DP SAS"", ""Null"" ""New 430165-003 SAS 2 Pack Wholesale Price 430165-003-2Pack"" ""Description:2 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS Servers
Genuine HPE serial number and firmware
Genuine HPE Certified Hard Drive
Part Number(s)
Option Part# 418367-B21
Spare Part# 418399-001
Assembly Part# 430165-003
Model# DG146BB976"" "
267297," ""SanDisk SDSDB-1024 BXP 1GB 9p SD Secure Digital Card 66x Bulk"""," ""SDSDB-1024 BXP 1GB 9p SD Secure Digital Card 66x Bulk""",Computers_and_Accessories,"""SanDisk""","""USD"", ""7.98"""," ""SanDisk SDSDB-1024 BXP 1GB 9p SD Secure Digital Card 66x Bulk""  ""SDSDB-1024 BXP 1GB 9p SD Secure Digital Card 66x Bulk"""
16976647," ""SanDisk Ultra microSDHC 32GB 48MB/s, UHS-I/Class 10"" 48MB/s","""SanDisk Ultra MicroSDHC/microSDXC UHS-I cards are ideal for Android powered and other smartphones and tablets. Take better pictures and Full HD video with SanDisk Ultra microSD UHS-I cards. Take advantage of transfer speeds of up to 48MB/sto save time moving photos and videos from the card to your computer. With Class 10 video ratings you'll be ready to capture high quality Full HD video (1080p). SanDisk Ultra MicroSDHC/microSDXC UHS-I cards are waterproof, temperature-proof, X-ray proof, and shock-proof.
"" ",Computers_and_Accessories,"""SanDisk""","""11.29"", ""US$"""," ""SanDisk Ultra microSDHC 32GB 48MB/s, UHS-I/Class 10"" 48MB/s ""SanDisk Ultra MicroSDHC/microSDXC UHS-I cards are ideal for Android powered and other smartphones and tablets. Take better pictures and Full HD video with SanDisk Ultra microSD UHS-I cards. Take advantage of transfer speeds of up to 48MB/sto save time moving photos and videos from the card to your computer. With Class 10 video ratings you'll be ready to capture high quality Full HD video (1080p). SanDisk Ultra MicroSDHC/microSDXC UHS-I cards are waterproof, temperature-proof, X-ray proof, and shock-proof.
"" "
5644061," ""INTEGRAL 64GB COURIER FLASHDRIVE""@en-gb FLASHDRIVE | INFD64GBCOU £13.99 Insight UK""@en-gb",,Computers_and_Accessories,"""Integral""@en-gb",," ""INTEGRAL 64GB COURIER FLASHDRIVE""@en-gb FLASHDRIVE | INFD64GBCOU £13.99 Insight UK""@en-gb "
9433727," ""HP LaserJet Enterprise 700 Color MPF M775z+""@nl"," faxen scannen C6 digital sending C5 DL); Lade 2: A3; A4; A4-R; A5; RA4; SRA4; B4 (JIS); B5 DPostcard 3 "" Produceer grote volumes professionele kleurenprints op papierformaten tot A3 met een invoercapaciteit 4350 vel2. Bekijk en bewerk scanjobs. Beheer printpolicy's centraal. Bescherm gevoelige bedrijfsinformatie. Printen 4: 1 Hi-Speed USB 2.0-host; 2.0-apparaat; Gigabit Ethernet 10/100/1000T netwerk; foreign interface harness (FIH); Hardware-integratiepocket (HIP); 2 interne faxpoort; 120.000 pagina's; Eén jaar garantie onsite service de volgende werkdag. Garantie- supportopties variëren per product direct toegankelijke kopiëren land lokale wettelijke vereisten. Kijk http://www.hp.com/support voor informatie over toonaangevende HP service- in uw regio.; ""@nl offset- nietfunctie; 1: A6; RA3; SRA3; B6 10 x 15 cm; Briefkaart enveloppen (B5",Computers_and_Accessories,,"""6290.79""@nl, ""EUR""@nl"," ""HP LaserJet Enterprise 700 Color MPF M775z+""@nl  faxen scannen C6 digital sending C5 DL); Lade 2: A3; A4; A4-R; A5; RA4; SRA4; B4 (JIS); B5 DPostcard 3 "" Produceer grote volumes professionele kleurenprints op papierformaten tot A3 met een invoercapaciteit 4350 vel2. Bekijk en bewerk scanjobs. Beheer printpolicy's centraal. Bescherm gevoelige bedrijfsinformatie. Printen 4: 1 Hi-Speed USB 2.0-host; 2.0-apparaat; Gigabit Ethernet 10/100/1000T netwerk; foreign interface harness (FIH); Hardware-integratiepocket (HIP); 2 interne faxpoort; 120.000 pagina's; Eén jaar garantie onsite service de volgende werkdag. Garantie- supportopties variëren per product direct toegankelijke kopiëren land lokale wettelijke vereisten. Kijk http://www.hp.com/support voor informatie over toonaangevende HP service- in uw regio.; ""@nl offset- nietfunctie; 1: A6; RA3; SRA3; B6 10 x 15 cm; Briefkaart enveloppen (B5"
4275815," ""Zotac GeForce GTX 1080Ti AMP Edition 11264MB GDDR5X PCI-Express Graphics Card (ZT-P10810D-10P)""@en ""▷ Zotac PCI-Expr… | OcUK""@en","""ZT-P10810D-10P, Core Clock: 1569MHz, Boost Clock: 1683MHz, Memory: 11264MB 11010MHz GDDR5X, Stream Processors: 3584, SLI Ready, VR Ready, PhysX/CUDA Enabled, 5 Years Warranty""@en ",Computers_and_Accessories,"""Zotac""@en",," ""Zotac GeForce GTX 1080Ti AMP Edition 11264MB GDDR5X PCI-Express Graphics Card (ZT-P10810D-10P)""@en ""▷ Zotac PCI-Expr… | OcUK""@en ""ZT-P10810D-10P, Core Clock: 1569MHz, Boost Clock: 1683MHz, Memory: 11264MB 11010MHz GDDR5X, Stream Processors: 3584, SLI Ready, VR Ready, PhysX/CUDA Enabled, 5 Years Warranty""@en "
6798830," ""Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en","""Quad Core Technology, 3.30GHz clock speed, 22nm Process, 6MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4600 Graphics, 3 Year Warranty""@en ",Computers_and_Accessories,"""Intel""@en",," ""Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en ""Quad Core Technology, 3.30GHz clock speed, 22nm Process, 6MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4600 Graphics, 3 Year Warranty""@en "
11340760," ""Intel Core i7 3770K Boxed - Prijzen ""@NL Tweakers""@NL",,Computers_and_Accessories,,," ""Intel Core i7 3770K Boxed - Prijzen ""@NL Tweakers""@NL "
12610399," ""Intel Core i7-6700K Tray - Specificaties ""@NL Tweakers""@NL",,Computers_and_Accessories,,," ""Intel Core i7-6700K Tray - Specificaties ""@NL Tweakers""@NL "
17290322," ""653124-B21 HP G8 G9 200-GB 3G 3.5 SATA MLC SSD"", ""Null"" Price 653124-B21-10Pack"" ""New 653124-B21 SSD 10 Pack Wholesale","""Description:10 x HPE G8 G9 200GB 3.5-inch (LFF)Pluggable Serial ATA (SATA) 3G SC MLC Enterprise Mainstream Solid State Drive (SSD)In HPE G8 G9 3.5-inch Hot-Plug Drive tray(SC) Smart Carrier (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Solid State DrivePart Number(s)
Option Part# 653124-B21
Spare Part# 653969-001
Assembly Part# 636458-002
Assembly Part# 636619-004
Model# MO0200EBTJU
Model# MZ-5EA2000/0H3
Model# MZ5EA200HMDR-000H3"" ",Computers_and_Accessories,"""HP Enterprise""",," ""653124-B21 HP G8 G9 200-GB 3G 3.5 SATA MLC SSD"", ""Null"" Price 653124-B21-10Pack"" ""New 653124-B21 SSD 10 Pack Wholesale ""Description:10 x HPE G8 G9 200GB 3.5-inch (LFF)Pluggable Serial ATA (SATA) 3G SC MLC Enterprise Mainstream Solid State Drive (SSD)In HPE G8 G9 3.5-inch Hot-Plug Drive tray(SC) Smart Carrier (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Solid State DrivePart Number(s)
Option Part# 653124-B21
Spare Part# 653969-001
Assembly Part# 636458-002
Assembly Part# 636619-004
Model# MO0200EBTJU
Model# MZ-5EA2000/0H3
Model# MZ5EA200HMDR-000H3"" "
16995189," ""Samsung 850 EVO Series M.2 1TB SATA 6Gbps Solid State Drive (MZ-N5E1T0BW)""@en ""▷ Samsung … | OcUK""@en","""Samsung's unique and innovative 3D V-NAND flash memory architecture is a breakthrough in overcoming the density limitations, performance and endurance of today's conventional planar NAND architecture.""@en ",Computers_and_Accessories,"""Samsung""@en",," ""Samsung 850 EVO Series M.2 1TB SATA 6Gbps Solid State Drive (MZ-N5E1T0BW)""@en ""▷ Samsung … | OcUK""@en ""Samsung's unique and innovative 3D V-NAND flash memory architecture is a breakthrough in overcoming the density limitations, performance and endurance of today's conventional planar NAND architecture.""@en "
15951276," ""Asus PCE-AC55BT IEEE 802.11ac Bluetooth 4.0 - Wi-Fi/Bluetooth Combo Adapter for Server ""@en | 90IG02Q0-MM0010 Novatech""@en","""PCI Express - 1.17 Gbit/s - 2.40 GHz ISM - 5 GHz UNII - Internal""@en ",Computers_and_Accessories,"""Asus""@en",," ""Asus PCE-AC55BT IEEE 802.11ac Bluetooth 4.0 - Wi-Fi/Bluetooth Combo Adapter for Server ""@en | 90IG02Q0-MM0010 Novatech""@en ""PCI Express - 1.17 Gbit/s - 2.40 GHz ISM - 5 GHz UNII - Internal""@en "
12326519," ""AMD Processor, FX-8320E 8C 3.2GHz 8MB 95W""@en 95W at Connection Public Sector Solutions""@en ""Buy AMD Processor",,Computers_and_Accessories,,," ""AMD Processor, FX-8320E 8C 3.2GHz 8MB 95W""@en 95W at Connection Public Sector Solutions""@en ""Buy AMD Processor "
9127864," ""456896-001 HP 400-GB 10K 3.5 DP SAS HDD"""," ""Description:400GB Serial Attached SCSI (SAS) 10K 3.5-inch Dual Port Hot-Plug Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 459508-B21 Spare 456896-001 Assembly 455543-001 Model# DD400B8541""",Computers_and_Accessories,"""HP Enterprise""","""$95.95"" ""USD"""," ""456896-001 HP 400-GB 10K 3.5 DP SAS HDD""  ""Description:400GB Serial Attached SCSI (SAS) 10K 3.5-inch Dual Port Hot-Plug Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 459508-B21 Spare 456896-001 Assembly 455543-001 Model# DD400B8541"""
12425900," ""TP-Link TL-SG1016 - Prijzen ""@NL Tweakers""@NL",,Computers_and_Accessories,,," ""TP-Link TL-SG1016 - Prijzen ""@NL Tweakers""@NL "
12866738," ""ST1000DM003 Seagate 1-TB 7.2K 3.5 6G SATA"" ""Null"""," ""Description:2 x Seagate Barracuda (The Power of One) 1TB Hot-Plug Serial ATA (SATA) 6G NCQ 7200RPM 3.5-inch form factor 64MB Desktop Hard DrivePart Number(s) Manufacturer Part# ST1000DM003""",Computers_and_Accessories,"""Seagate""","""USD"", ""$203.95"""," ""ST1000DM003 Seagate 1-TB 7.2K 3.5 6G SATA"" ""Null""  ""Description:2 x Seagate Barracuda (The Power of One) 1TB Hot-Plug Serial ATA (SATA) 6G NCQ 7200RPM 3.5-inch form factor 64MB Desktop Hard DrivePart Number(s) Manufacturer Part# ST1000DM003"""
16931204," ""Gigabyte GeForce GTX 1070 Mini ITX OC - graphics card GF 8 GB"" "" Gigabyte GB GV-N1070IXOC-8GD Video Cards CDWG.com","""The GIGABYTE custom-designed cooling system features a 90mm fan, 3 pure copper composite heat-pipes, unique blade fan design, heat pipes direct touch technology together delivering an effective heat dissipation capacity for higher performance at lower temperatures.The airflow is split by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow by 23% over traditional fans.The semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.The composite heat-pipes combines both thermal conductivity and phase transition for efficiently managing the transfer of heat between two solid interfaces which increases 29% of cooling capacity."" ",Computers_and_Accessories,,"""$"", ""488.77"""," ""Gigabyte GeForce GTX 1070 Mini ITX OC - graphics card GF 8 GB"" "" Gigabyte GB GV-N1070IXOC-8GD Video Cards CDWG.com ""The GIGABYTE custom-designed cooling system features a 90mm fan, 3 pure copper composite heat-pipes, unique blade fan design, heat pipes direct touch technology together delivering an effective heat dissipation capacity for higher performance at lower temperatures.The airflow is split by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow by 23% over traditional fans.The semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.The composite heat-pipes combines both thermal conductivity and phase transition for efficiently managing the transfer of heat between two solid interfaces which increases 29% of cooling capacity."" "
12815900," ""HP 4GB 4RX8 PC3-8500R-7 LP KIT"" ""500660-B21's detail page - Server Nexus LLC""",,Computers_and_Accessories,"""HP""",," ""HP 4GB 4RX8 PC3-8500R-7 LP KIT"" ""500660-B21's detail page - Server Nexus LLC"" "
12515774," ""DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS HDD"" ""HP DG0300BAHZQ HDD Part# -DG0300BAHZQ""","""Description:300GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 492620-B21
Spare Part# 493083-001
Assembly Part# 492619-002
Model# DG0300BAHZQ
"" ",Computers_and_Accessories,"""HP Enterprise""","""CAD"""," ""DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS HDD"" ""HP DG0300BAHZQ HDD Part# -DG0300BAHZQ"" ""Description:300GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 492620-B21
Spare Part# 493083-001
Assembly Part# 492619-002
Model# DG0300BAHZQ
"" "
7193170," ""Hewlett Packard Enterprise Smart Array 641 Controller"" ""Product data Hewlett Controller peripheral controllers (291966-B21)""","""
                More>>>
                
                
                                                
                                            
                            Short summary description Hewlett Packard Enterprise Smart Array 641 Controller:
                            This short summary of the Hewlett Packard Enterprise Smart Array 641 Controller data-sheet is auto-generated and uses the product title and the first six key specs.
                            Hewlett Packard Enterprise Smart Array 641 Controller
                        
                                                                
                            Long summary description Hewlett Packard Enterprise Smart Array 641 Controller :
                            Hewlett Packard Enterprise Smart Array 641 Controller
                            This is an auto-generated long summary of Hewlett Packard Enterprise Smart Array 641 Controller based on the first three specs of the first five spec groups.


                        
                                    
            "", ""
                                    Long product name Hewlett Packard Enterprise Smart Array 641 Controller
                    :
                    The short editorial description of Hewlett Packard Enterprise Smart Array 641 Controller
                    
                    The Smart Array 641 Controller is a 64-bit, 133MHz PCI -X, single channel, SCSI array controller for entry-level hardware-based fault tolerance that allows you to configure up to 6 internal hard drives to store up to 1.80 TB of storage.
                            "" ",Computers_and_Accessories,"""Hewlett Packard Enterprise""",," ""Hewlett Packard Enterprise Smart Array 641 Controller"" ""Product data Hewlett Controller peripheral controllers (291966-B21)"" ""
                More>>>
                
                
                                                
                                            
                            Short summary description Hewlett Packard Enterprise Smart Array 641 Controller:
                            This short summary of the Hewlett Packard Enterprise Smart Array 641 Controller data-sheet is auto-generated and uses the product title and the first six key specs.
                            Hewlett Packard Enterprise Smart Array 641 Controller
                        
                                                                
                            Long summary description Hewlett Packard Enterprise Smart Array 641 Controller :
                            Hewlett Packard Enterprise Smart Array 641 Controller
                            This is an auto-generated long summary of Hewlett Packard Enterprise Smart Array 641 Controller based on the first three specs of the first five spec groups.


                        
                                    
            "", ""
                                    Long product name Hewlett Packard Enterprise Smart Array 641 Controller
                    :
                    The short editorial description of Hewlett Packard Enterprise Smart Array 641 Controller
                    
                    The Smart Array 641 Controller is a 64-bit, 133MHz PCI -X, single channel, SCSI array controller for entry-level hardware-based fault tolerance that allows you to configure up to 6 internal hard drives to store up to 1.80 TB of storage.
                            "" "
14384504," ""Logitech Performance MX USB Wireless Mouse"" "" Logitech Mouse - 910-001105 Mice & Trackballs CDW.com","""Laser tracking that works on virtually any surface and a tiny, leave-in wireless receiver put the power to achieve in your hand.Darkfield Laser Trackingâ¢You get accurate, precise cursor control on virtually any surface, even glass tables (4 mm minimum thickness) where optical and standard laser mice fail. Turn the world into your mouse pad.LogitechÂ® Unifying receiverThe tiny receiver stays in your notebook. Plus, you can easily add a compatible wireless mouse or keyboardâwithout the hassle of multiple USB receivers.Learn more about the Unifying receiver.Flexible recharging systemA micro-USB cable charges your mouse through your computer or a standard outletâeven when in use. Youâll always have the power you need to get the job done.Hyper-fast scrollingYouâll fly through documents and Web pages with a single spin. Click-to-click scrolling gives you the precision you need when navigating lists, slides, and images.Excited about hyper-fast scrolling?Sculpted, right-hand shapeDesigned to fit your hand and put it in a comfortable, natural position.Comfortable hands like comfortable mice.Four thumb buttonsCustomizable thumb buttons help you do more, faster. Move backward or forward through Web pages, zoom in or out on photos, and jump between open windows.Change the cursor speed? Change the cursor? Change the programmable buttons? Find out more about SetPointâ¢ software."" ",Video_Games,,"""$"", ""69.00"""," ""Logitech Performance MX USB Wireless Mouse"" "" Logitech Mouse - 910-001105 Mice & Trackballs CDW.com ""Laser tracking that works on virtually any surface and a tiny, leave-in wireless receiver put the power to achieve in your hand.Darkfield Laser Trackingâ¢You get accurate, precise cursor control on virtually any surface, even glass tables (4 mm minimum thickness) where optical and standard laser mice fail. Turn the world into your mouse pad.LogitechÂ® Unifying receiverThe tiny receiver stays in your notebook. Plus, you can easily add a compatible wireless mouse or keyboardâwithout the hassle of multiple USB receivers.Learn more about the Unifying receiver.Flexible recharging systemA micro-USB cable charges your mouse through your computer or a standard outletâeven when in use. Youâll always have the power you need to get the job done.Hyper-fast scrollingYouâll fly through documents and Web pages with a single spin. Click-to-click scrolling gives you the precision you need when navigating lists, slides, and images.Excited about hyper-fast scrolling?Sculpted, right-hand shapeDesigned to fit your hand and put it in a comfortable, natural position.Comfortable hands like comfortable mice.Four thumb buttonsCustomizable thumb buttons help you do more, faster. Move backward or forward through Web pages, zoom in or out on photos, and jump between open windows.Change the cursor speed? Change the cursor? Change the programmable buttons? Find out more about SetPointâ¢ software."" "
16240178," ""MakerBot Replicator+"" "" MakerBot Replicator+ - MP07825 3D Printers CDW.com","""The MakerBot Replicator+ combines unparalleled performance with superior results and lasting reliability. Re-engineered, the Replicator+ prints high-quality concept models faster, easier, and with a bigger build volume. For greater reliability, the Smart Extruder+ comes standard and key components within the printer are redesigned with stiffer materials and a sturdier construction."" ",Office_Products,,"""$"", ""2,499.00"""," ""MakerBot Replicator+"" "" MakerBot Replicator+ - MP07825 3D Printers CDW.com ""The MakerBot Replicator+ combines unparalleled performance with superior results and lasting reliability. Re-engineered, the Replicator+ prints high-quality concept models faster, easier, and with a bigger build volume. For greater reliability, the Smart Extruder+ comes standard and key components within the printer are redesigned with stiffer materials and a sturdier construction."" "
3993772," ""Western Digital - BLACK SERIES 1TB 3.5"" 7200RPM Internal Hard Drive"" Drive (WD1003FZEX) PCPartPicker""",,Computers_and_Accessories,"""Western Digital""",," ""Western Digital - BLACK SERIES 1TB 3.5"" 7200RPM Internal Hard Drive"" Drive (WD1003FZEX) PCPartPicker"" "
